loc_name,dc_city,division_name,dept_name,family_name,class_name,item,item_desc,av_cost,min_stock,max_stock,in_transit_qty,default_wh,tabc,item_status,rtv_nrtv,stock_on_hand,total_soh,total_value,date,family_name
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Indian Snacks,101297186,Haldiram Nagpur Double Joy 450 gm Box,96.63,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,Fresh,DU Vegetable,Value Added Segment,Organics,101845816,Organic Bhendi,68,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Value Added Segment
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Footwear,Men's Casual Footwear,EB,102038760,AW21 AEROWALK 4366 BROWN 10,194.6645,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Men's Casual Footwear
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Liquid Hand Soap,101858670,Dettol IN LHW Original 250ML,74.7417,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Cream Biscuit,100490829,Parle Milano Centerfilled Mixed Berries 75 Gm Box,25.5153,5,5,0,121,,ACTIVE,NRTV,6,6,153.0918,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Shaving,Mens Blades,102055869,Supermax Twin Blade Disposable Pack 20 nos Pouch,67.6271,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Shaving
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Insecticide / Repellant,Fly Insecticide / Repellant,102089183,Good Knight GK Power Activ+ Pack of 6 270 ml Box,340.2389,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Insecticide / Repellant
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Cakes and Pastry,Cake,101719439,Winkies Seasons Winkies 3 berry 25g,6.7373,19,19,0,121,,ACTIVE,NRTV,15,15,101.0595,2023-03-13,Cakes and Pastry
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Chocolate,100734577,Cadbury Silk Oreo 60 Gm,63.9054,39,39,0,121,,ACTIVE,NRTV,34,34,2172.7836,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Staples,Cereals & Pulses,Cereals,Basmati & Other Cereals,100143142,Shrusti Sharbati Bag - 25 Kg Bag,199,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Cereals
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Pet Food,Dog Food,100003176,Pedigree Dog Food Puppy Chicken Chunks Gravy 70 Gm,22.3496,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Pet Food
SM Vijayawada NBS Ongole,Vijayawada,Staples,Cereals & Pulses,Pulses,Minor Pulses,101205915,3 S Mix Dal 500 Gm,46.253,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Pulses
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Facial Cleanser,100018166,Ponds White Beauty Facial Foam Daily Spotless Lightng 50 Gm.,54.3493,5,5,0,121,,ACTIVE,NRTV,3,3,163.0479,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Spices,100781624,Mayi Tamarinad 500 gm Box,62.9405,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Glassware & Plastic Ware,Glassware Set,102105567,Alicia HB Tumbler 360 ML PO6,189.6,0,0,0,121,,ACTIVE,,8,8,1516.8,2023-03-13,Glassware & Plastic Ware
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Spices,101384258,Eastern Chicken 65 50 gm Pouch,13.344,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Laundry,In-Wash,100036921,Ariel Detergent Powder Complete 1 Kg,289.1331,5,5,0,121,,ACTIVE,NRTV,7,7,2023.9317,2023-03-13,Laundry
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Packaged Tea,CTC/Leaf Tea,100825357,More. Choice CTC 1 kg.,204.43,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Packaged Tea
SM Vijayawada NBS Ongole,Vijayawada,Fresh,DU Vegetable,Exotics,Regular Exotics,101983784,Deep Rooted.Co Green Lettuce,51,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Exotics
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Deodorants and Talcs,Women Deodorant,100089546,Yardley Womens Deo Lavender 150 Ml Can,158.288,3,4,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Deodorants and Talcs
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Baby,Baby Diaper,100043701,MamyPoko Pants L32,356.4357,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Baby
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Health Diet Food,Health Diet Food,101890964,Saffola Arogyam Chywan Amrut 1.25 kg Bottle,305.357,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Health Diet Food
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Cakes and Pastry,Cake,101986284,Sunfeast Trinity with Choco 28 gm Pack,6.5254,27,27,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Cakes and Pastry
SM Vijayawada NBS Ongole,Vijayawada,Staples,Cereals & Pulses,Cereals,Raw & Boiled Rice,100156220,more. Ballari Sona Masoori Raw Rice loose,42,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Cereals
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Facial Cleanser,100077158,Ponds Pure White Facial Foam Deep Cleansing 50 Gm.,79.1159,10,10,0,121,,ACTIVE,NRTV,3,3,237.3477,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Lip Care,100155991,Maybelline Baby Lips Lip Balm Watermelon 4 gm,136.0594,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Baby,Baby Wipe,102020135,Morisons Dream Baby Wipe With Lid(B2G1) 240 nos Pouch,185.0678,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Baby
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Carbonated Drink,Cola,100053257,Coca Cola 600 Ml Bottle,21.95,3,3,0,121,,ACTIVE,NRTV,4,4,87.8,2023-03-13,Carbonated Drink
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Cracker,100115462,Parle Krack Jack Biscuit 200 Gm,28.3425,2,2,0,121,,ACTIVE,NRTV,18,18,510.165,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Fruit Juice & Drink,Nectar,100158810,B natural Orange 1 ltr Tetra Pk,90.2455,5,5,0,121,,ACTIVE,NRTV,10,10,902.455,2023-03-13,Fruit Juice & Drink
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Cereal Bar,Energy Bar,101194599,Work-Out Bar Choco Almond50 gm Pouch,41.5254,33,33,0,121,,ACTIVE,NRTV,32,32,1328.8128,2023-03-13,Cereal Bar
SM Vijayawada NBS Ongole,Vijayawada,Fresh,Eggs,Economy Eggs,Chicken Eggs,100060106,Eggs 1 Pc,5.4,2,2,0,121,,ACTIVE,NRTV,190,190,1026,2023-03-13,Economy Eggs
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Indian Snacks,100128004,Haldirams Bhel Puri 300 gm,67.0752,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Facial Cleanser,100160065,Fair And Handsome Men Face Wash 100 Gm,115.2542,,,0,121,,ACTIVE,NRTV,1,1,115.2542,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Soap,101654115,Dove Oil Control Single 75 gm Pack,36.2185,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Culinary,Pickle and Chutney,100076335,Priya Pickle Ginger With Garlic 35 gm,6.9411,19,19,0,121,,ACTIVE,NRTV,10,10,69.411,2023-03-13,Culinary
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Leisure,Stationery,School Material,101047741,More Essentials Stationery Kit1 nos Box,41.85,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Stationery
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Leisure,Stationery,Drawing and Art,100056463,ITC Wax Crayons Regular 12 Shades,8.7054,2,2,0,121,,ACTIVE,NRTV,1,1,8.7054,2023-03-13,Stationery
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Spices,101853020,More Choice Coriander (Dhaniya) Powder 500 gm Pouch,53.7,3,3,0,121,,ACTIVE,RTV,0,0,0,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Paper and Tissue-HC,Toilet Paper,100082368,more Quality 1st Toilet Paper 2 Ply 10cmX10cm 960 Sheet-PO4,58.24,2,2,0,121,,ACTIVE,NRTV,14,14,815.36,2023-03-13,Paper and Tissue-HC
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Ice Cream and Dessert,Impulse,100108168,Kwality Walls Fruttare Mango 60 Ml,17.36,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Ice Cream and Dessert
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Coffee,Ground Coffee,100062067,Bru Coffee Roast & Ground Green Label 100 Gm Pouch.,28.9264,17,17,0,121,,ACTIVE,NRTV,5,5,144.632,2023-03-13,Coffee
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Soap,101864184,Himalaya Pure Hands Tulsi Soap 75 gm Pack,22.8387,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,Staples,Cereals & Pulses,Cereals,Basmati & Other Cereals,100239245,Daawat Super Basmati Rice 5Kg,599.8733,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Cereals
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,OTC,OTC lifestyle,102081803,Skore NOTHING STRAWBERRY 10 nos Box,102,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,OTC
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Face Care,100079625,Himalaya Naturally Glow Kesar face Cream 25 gm,35.7593,6,6,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Liquid Hand Soap,101912505,Dettol Original Wipes 10 nos Pack,35.388,2,2,0,121,,ACTIVE,NRTV,7,7,247.716,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Health Biscuit,100528818,Sunfeast Farmlite Digestive Allgood100 gm Box,17.5552,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Footwear,Men's Homewear,OB,102082341,Bata BATA MENS Foray FLIPFLOP SIZE-8 Black 1 nos Box,87.8036,,,0,121,,ACTIVE,NRTV,3,3,263.4108,2023-03-13,Men's Homewear
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Paper and Tissue-HC,Facial Tissue,100210653,So Soft Hanky Packs 10 X 1,85.8051,2,2,0,121,,ACTIVE,NRTV,2,2,171.6102,2023-03-13,Paper and Tissue-HC
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Oral Care,Tooth Brush,100151524,OB Precision clean B2G2 BCD,105.4958,2,2,0,121,,ACTIVE,NRTV,2,2,210.9916,2023-03-13,Oral Care
SM Vijayawada NBS Ongole,Vijayawada,Staples,Cereals & Pulses,Cereals,Basmati & Other Cereals,100089857,more. Choice Sago Medium 500 Gm,30.7265,11,11,0,121,,ACTIVE,NRTV,3,3,92.1795,2023-03-13,Cereals
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Soap,102089486,Lifebuoy Lifebuoy soap Neem 125 gm Bar,25.2,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Potato Chips,100118313,Uncle Chips Plain Salted 50 gm,15.769,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Deodorants and Talcs,Men Deodorant,100152330,Beverly Hills Polo Club Men Deo Sports -1 175 ml Can,93.2203,,,0,121,,ACTIVE,NRTV,2,2,186.4406,2023-03-13,Deodorants and Talcs
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Shaving,Mens Blades,100138877,Gillette Vector3 Cartridge 4S,173.3186,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Shaving
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Ice Cream and Dessert,Take Home,101179088,HeritageAlpenvie Pineapple Passion500 ml Party Pack,77.12,,,0,121,,ACTIVE,NRTV,4,4,308.48,2023-03-13,Ice Cream and Dessert
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Oral Care,Tooth Brush,100130199,Oral-B Sensitive Whitening Toothbrush Soft PO2,67.5173,8,8,0,121,,ACTIVE,NRTV,10,10,675.173,2023-03-13,Oral Care
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Bread,Specialty Breads,100142281,Britannia 100% Whole Wheat Bread 400gm,23.4,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Bread
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Fashion Accessories,Womens,Hair Accessories,102121393,Shooins Tictac 7M Pack of 4,15,3,3,0,121,,ACTIVE,,0,0,0,2023-03-13,Womens
SM Vijayawada NBS Ongole,Vijayawada,Others,Non Trading,Marketing,Marketing,101685680,Prestige-2,0.02,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Marketing
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Laundry,After-Wash,100141046,Ujala Supreme Liquid Blue 75 Ml Bottle,24.1437,8,8,0,121,,ACTIVE,NRTV,13,13,313.8681,2023-03-13,Laundry
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Cookies,Regular Cookies,101074834,More fresh chocolate brownie cookies,19.1017,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Cookies
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Hair Care,Hair Oil,100089935,KLF NIRMAL COCONUT OIL 250 ML,69.4857,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Hair Care
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Bread,Specialty Breads,101830971,Shri Krishna WHOLE WHEAT PAROTHA 450 gm Pack,31.9,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Bread
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Hair Care,Coloration,100141273,Garnier Color Naturals Natural Black Men Hair Color 60 ml,82.3517,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Hair Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Functional Drink,Health Drink,101082809,Glucon-DMango Punch200 gm Box,47.6721,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Functional Drink
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Frozen,Frozen Veg,101328832,ITC MASTER CHEFLime & Mint Wedges 320 gm Pouch,69.04,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Frozen
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Crockery,Dessert Crockery,102060466,Laopala Classique Coffee Time Set 8 pcs L nos Box,353,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Crockery
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Dry Fruits,100273587,Lion Seedless Dates 500 gm,104.2857,3,3,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Kitchen Implement,Kitchen,101084283,More EssentialsSpatula1 nos Blister Pk,79.05,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Kitchen Implement
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Frozen,Frozen Veg,102075240,Pebbles French Fries 800 gm Pouch,100.45,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Frozen
SM Vijayawada NBS Ongole,Vijayawada,Staples,Edible Oil & Ghee,Ghee,Ghee,100886077,Aashirvaad Svasti Cow200 ml Pet Bottle,137.0982,2,2,0,121,,ACTIVE,NRTV,46,46,6306.5172,2023-03-13,Ghee
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Home Upkeep,Garbage Bag,102121690,Prakrutik Compostable Garbage Bags 19 x 21 15 pcsBox,47.41,3,3,0,121,,ACTIVE,,0,0,0,2023-03-13,Home Upkeep
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Ice Cream and Dessert,Impulse,101179102,HeritageChocolate80 ml Cup,11.2712,,,0,121,,ACTIVE,NRTV,16,16,180.3392,2023-03-13,Ice Cream and Dessert
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Laundry,In-Wash,102062030,Woosh WOOSH FAB WASH DETERGENT POWDER 1 kg Pouch,69.4068,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Laundry
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Beauty,Color Cosmetics,101359748,My Nail Paint shade 12 9ml (27),24,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Beauty
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Kitchen Accessories,Containers,102123771,Rishabh Plastic RISHABH Fresh Lock 3 1 nos Loose,67,3,3,0,121,,ACTIVE,,0,0,0,2023-03-13,Kitchen Accessories
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Cakes and Pastry,Pastry,101218067,BauliMoonfils Combi180 gm Pouch.,53.5593,7,7,0,121,,ACTIVE,NRTV,1,1,53.5593,2023-03-13,Cakes and Pastry
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Laundry,In-Wash,102109049,Tide Tide Liquid TL (2litre + 200 ml) 2200 ml Pouch,333.6752,3,3,0,121,,ACTIVE,,3,3,1001.0256,2023-03-13,Laundry
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home,Bedding,Pillow/Bolster,102110117,Chinar Forge Pillow White,69,2,2,0,121,,ACTIVE,,2,2,138,2023-03-13,Bedding
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Cream Biscuit,100020685,Britannia Treat Choco 67 Gm,7.798,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Culinary,Ketchup,101252717,FeastersTomato Ketchup500 gm Pouch,36.455,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Culinary
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Infant & Children's Apparel,Boys Wear (2-8 years),Boys Sport Wear,102110201,Taparia Impex BOY 2to8 TRACK PANT ASSORTED SZ 2Y nos Pack,110,0,0,0,121,,ACTIVE,,0,0,0,2023-03-13,Boys Wear (2-8 years)
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Long Life Dairy,Flavoured Milk,101826958,Amul Banana Milkshake 200 ml Pet Bottle,19.0848,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Long Life Dairy
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Housekeeping,Pooja Needs,100802639,Prarthana Camphor 200 Gm Pouch,173.2,2,2,0,121,,ACTIVE,NRTV,9,9,1558.8,2023-03-13,Housekeeping
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Dry Fruits,101297504,More.ChoiceCranberry 100 gm Pouch,46.88,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Facial Cleanser,101944265,Lakme B&G Mix Berry Face wash 100 gm Tube,143.7842,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Candy,101068857,Swad Candy 50 Nos Bag,60.71,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Health Mix,Value Added Drink,101083067,HorlicksProtein+ Vanilla 400 gm Jar,381.1449,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Health Mix
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Long Life Dairy,Flavoured Milk,101328816,SunfeastWonderz Milk Mango200 ml Bottle,24.375,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Long Life Dairy
SM Vijayawada NBS Ongole,Vijayawada,Fresh,DU Vegetable,Exotics,Regular Exotics,101983794,Deep Rooted.Co Zucchini Green,31,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Exotics
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Laundry,In-Wash,100011701,Surf Excel Detergent Bar 80 Gm.,7.6381,48,48,0,121,,ACTIVE,NRTV,33,33,252.0573,2023-03-13,Laundry
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Bread,Rolls Buns & Pav,101986318,Dough Mantra vanilla cream bun 75 gm Pack,14,2,2,0,121,,ACTIVE,NRTV,2,2,28,2023-03-13,Bread
SM Vijayawada NBS Ongole,Vijayawada,Fresh,Seafood & Meat,Poultry,Standard Chicken,100052497,Godrej Chicken - Lollipop 10 Pcs (Hips) ( R ),69.264,,,0,121,,ACTIVE,RTV,0,0,0,2023-03-13,Poultry
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Indian Confectionery and Sweet,101999014,Gits Rasgulla 1 kg Tin,167.619,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Chocolate,100035251,Cadbury Dairy Milk Roasted Almond 38 Gm,33.8415,6,6,0,121,,ACTIVE,NRTV,125,125,4230.1875,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Others,Non Trading,Marketing,Marketing,102044978,Focus Store 2021.5,0.02,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Marketing
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Spices,100498317,More. Choice Star Anise 50 gm,34.8787,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Liquid Hand Soap,100723990,Savlon Handwash Moisture Shield Pouch 750ml *2,127.3263,3,3,0,121,,ACTIVE,NRTV,2,2,254.6526,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Instant Prepared Food,Instant Pasta,100036164,Maggi Pasta Masala 65 Gm,22.7416,11,11,0,121,,ACTIVE,NRTV,19,19,432.0904,2023-03-13,Instant Prepared Food
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Pet Food,Dog Food,102059405,Pedigree Biscrok with Chicken 900g gm Pack.,175.5572,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Pet Food
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,DIY & Auto Accessories,Electricity,Battery,100029488,Eveready Ultima Alkaline AAA Battery Pack Of 2,44.94,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Electricity
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Jelly and Pudding,100769121,Perfetti Alpenliebe Juzt Jelly Mango Bottles 72.8 Gm Pouch,17.419,,,0,121,,ACTIVE,RTV,0,0,0,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Gums and Mints,100074496,Orbit Sugarfree Spearmint 4.4 Gms,3.0127,26,26,0,121,,ACTIVE,NRTV,65,65,195.8255,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Facial Cleanser,100781015,Himalaya Purifying Neem Face Wash 300 Ml Tube,195.7627,0,0,0,121,,ACTIVE,NRTV,9,9,1761.8643,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Packaged Tea,Dust Tea,100057942,Brookebond 3 Roses Tea 245 Gm Box.,185.8573,8,8,0,121,,ACTIVE,NRTV,3,3,557.5719,2023-03-13,Packaged Tea
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Indian Confectionery and Sweet,101858207,Desi Foodees Jaggery Sunnundalu 250G,61.9001,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Indian Snacks,100077083,Durga Mixer Bundi 200 Gm,34.2857,2,2,0,121,,ACTIVE,NRTV,2,2,68.5714,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Cream Biscuit,100864102,Britannia TreatKool Vanilla50 g Pouch,7.216,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Indian Snacks,100076069,Durga Popcorn Samosa 10,12.5709,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Snack
